V1	Group
0	R219S_specific
100924	R219S_specific
46062	R219S_specific
47687	R219S_specific
23643	R219S_specific
3877	R219S_specific
46856	R219S_specific
0	R219S_specific
30692	R219S_specific
8854	R219S_specific
41924	R219S_specific
118515	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
39195	R219S_specific
37895	R219S_specific
30841	R219S_specific
0	R219S_specific
415	R219S_specific
34233	R219S_specific
65121	R219S_specific
0	R219S_specific
0	R219S_specific
5839	R219S_specific
0	R219S_specific
14627	R219S_specific
0	R219S_specific
0	R219S_specific
13189	R219S_specific
34941	R219S_specific
0	R219S_specific
1924	R219S_specific
3020	R219S_specific
1576	R219S_specific
24633	R219S_specific
0	R219S_specific
907	R219S_specific
0	R219S_specific
46836	R219S_specific
333104	R219S_specific
151296	R219S_specific
0	R219S_specific
261906	R219S_specific
0	R219S_specific
0	R219S_specific
44090	R219S_specific
13781	R219S_specific
0	R219S_specific
0	R219S_specific
1773	R219S_specific
0	R219S_specific
35320	R219S_specific
0	R219S_specific
0	R219S_specific
2068	R219S_specific
2083	R219S_specific
3065	R219S_specific
1491	R219S_specific
0	R219S_specific
7115	R219S_specific
2856	R219S_specific
0	R219S_specific
24910	R219S_specific
0	R219S_specific
0	R219S_specific
10723	R219S_specific
14841	R219S_specific
0	R219S_specific
27507	R219S_specific
8314	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
2289	R219S_specific
22911	R219S_specific
31210	R219S_specific
28889	R219S_specific
548	R219S_specific
32415	R219S_specific
36816	R219S_specific
0	R219S_specific
3562	R219S_specific
2912	R219S_specific
4785	R219S_specific
8412	R219S_specific
9509	R219S_specific
7727	R219S_specific
0	R219S_specific
0	R219S_specific
11419	R219S_specific
1871	R219S_specific
9418	R219S_specific
10075	R219S_specific
0	R219S_specific
14176	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
5377	R219S_specific
0	R219S_specific
0	R219S_specific
37382	R219S_specific
0	R219S_specific
0	R219S_specific
2552	R219S_specific
49383	R219S_specific
15619	R219S_specific
71248	R219S_specific
0	R219S_specific
7974	R219S_specific
680	R219S_specific
94741	R219S_specific
74036	R219S_specific
32569	R219S_specific
26218	R219S_specific
77190	R219S_specific
91969	R219S_specific
795	R219S_specific
41903	R219S_specific
61444	R219S_specific
55275	R219S_specific
9085	R219S_specific
30513	R219S_specific
10830	R219S_specific
0	R219S_specific
15099	R219S_specific
13104	R219S_specific
4629	R219S_specific
17413	R219S_specific
5630	R219S_specific
61136	R219S_specific
173104	R219S_specific
120417	R219S_specific
123018	R219S_specific
130722	R219S_specific
0	R219S_specific
34223	R219S_specific
69356	R219S_specific
0	R219S_specific
0	R219S_specific
9865	R219S_specific
2406	R219S_specific
29670	R219S_specific
25318	R219S_specific
3411	R219S_specific
7443	R219S_specific
52685	R219S_specific
119585	R219S_specific
30344	R219S_specific
6816	R219S_specific
43496	R219S_specific
32312	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
65998	R219S_specific
0	R219S_specific
19873	R219S_specific
63407	R219S_specific
15625	R219S_specific
87188	R219S_specific
11522	R219S_specific
38317	R219S_specific
0	R219S_specific
31844	R219S_specific
27153	R219S_specific
0	R219S_specific
28421	R219S_specific
12926	R219S_specific
0	R219S_specific
37350	R219S_specific
85744	R219S_specific
28449	R219S_specific
21810	R219S_specific
0	R219S_specific
1714	R219S_specific
7616	R219S_specific
96741	R219S_specific
96039	R219S_specific
84754	R219S_specific
81085	R219S_specific
44423	R219S_specific
1782	R219S_specific
0	R219S_specific
19457	R219S_specific
0	R219S_specific
0	R219S_specific
2680	R219S_specific
0	R219S_specific
51645	R219S_specific
0	R219S_specific
31042	R219S_specific
36707	R219S_specific
64696	R219S_specific
0	R219S_specific
1304	R219S_specific
8185	R219S_specific
10974	R219S_specific
11867	R219S_specific
13101	R219S_specific
19604	R219S_specific
0	R219S_specific
13907	R219S_specific
57965	R219S_specific
66990	R219S_specific
3348	R219S_specific
0	R219S_specific
8213	R219S_specific
2373	R219S_specific
0	R219S_specific
3375	R219S_specific
12346	R219S_specific
8239	R219S_specific
1805	R219S_specific
737	R219S_specific
4229	R219S_specific
0	R219S_specific
0	R219S_specific
25715	R219S_specific
33096	R219S_specific
3495	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
2359	R219S_specific
0	R219S_specific
111	R219S_specific
9551	R219S_specific
0	R219S_specific
0	R219S_specific
3025	R219S_specific
0	R219S_specific
6135	R219S_specific
0	R219S_specific
346	R219S_specific
0	R219S_specific
0	R219S_specific
1040	R219S_specific
0	R219S_specific
0	R219S_specific
11537	R219S_specific
0	R219S_specific
8780	R219S_specific
0	R219S_specific
2679	R219S_specific
1747	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
6651	R219S_specific
4667	R219S_specific
1563	R219S_specific
0	R219S_specific
0	R219S_specific
11271	R219S_specific
1997	R219S_specific
0	R219S_specific
0	R219S_specific
18251	R219S_specific
5714	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
8934	R219S_specific
11015	R219S_specific
57901	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
993	R219S_specific
0	R219S_specific
20224	R219S_specific
0	R219S_specific
4836	R219S_specific
0	R219S_specific
5469	R219S_specific
0	R219S_specific
2415	R219S_specific
0	R219S_specific
1712	R219S_specific
6461	R219S_specific
0	R219S_specific
0	R219S_specific
3166	R219S_specific
232	R219S_specific
1604	R219S_specific
1423	R219S_specific
33142	R219S_specific
32670	R219S_specific
0	R219S_specific
3822	R219S_specific
0	R219S_specific
0	R219S_specific
42660	R219S_specific
2866	R219S_specific
9204	R219S_specific
0	R219S_specific
0	R219S_specific
9099	R219S_specific
10164	R219S_specific
0	R219S_specific
6020	R219S_specific
40842	R219S_specific
0	R219S_specific
0	R219S_specific
27773	R219S_specific
41182	R219S_specific
24285	R219S_specific
0	R219S_specific
13484	R219S_specific
0	R219S_specific
0	R219S_specific
48815	R219S_specific
0	R219S_specific
0	R219S_specific
43827	R219S_specific
0	R219S_specific
19864	R219S_specific
24250	R219S_specific
34877	R219S_specific
65260	R219S_specific
56919	R219S_specific
34838	R219S_specific
9284	R219S_specific
21411	R219S_specific
50386	R219S_specific
102809	R219S_specific
122245	R219S_specific
32908	R219S_specific
1964	R219S_specific
294	R219S_specific
2210	R219S_specific
1724	R219S_specific
23633	R219S_specific
18252	R219S_specific
56131	R219S_specific
18830	R219S_specific
12908	R219S_specific
41928	R219S_specific
33737	R219S_specific
0	R219S_specific
0	R219S_specific
67296	R219S_specific
5470	R219S_specific
12879	R219S_specific
14441	R219S_specific
10976	R219S_specific
0	R219S_specific
21127	R219S_specific
0	R219S_specific
0	R219S_specific
6968	R219S_specific
7725	R219S_specific
7116	R219S_specific
1783	R219S_specific
1289	R219S_specific
1710	R219S_specific
3728	R219S_specific
6305	R219S_specific
7635	R219S_specific
6548	R219S_specific
106	R219S_specific
732	R219S_specific
0	R219S_specific
5665	R219S_specific
19095	R219S_specific
23950	R219S_specific
60448	R219S_specific
19838	R219S_specific
374	R219S_specific
42737	R219S_specific
110357	R219S_specific
79607	R219S_specific
36740	R219S_specific
93196	R219S_specific
54193	R219S_specific
66	R219S_specific
0	R219S_specific
21024	R219S_specific
0	R219S_specific
15001	R219S_specific
85807	R219S_specific
13762	R219S_specific
16374	R219S_specific
10506	R219S_specific
1300	R219S_specific
0	R219S_specific
87409	R219S_specific
171195	R219S_specific
183047	R219S_specific
96833	R219S_specific
96032	R219S_specific
2595	R219S_specific
25694	R219S_specific
59139	R219S_specific
24224	R219S_specific
17619	R219S_specific
64959	R219S_specific
153062	R219S_specific
5712	R219S_specific
0	R219S_specific
0	R219S_specific
16850	R219S_specific
0	R219S_specific
2149	R219S_specific
31656	R219S_specific
0	R219S_specific
30934	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
1967	R219S_specific
0	R219S_specific
0	R219S_specific
5010	R219S_specific
49974	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
30459	R219S_specific
5234	R219S_specific
638	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
44209	R219S_specific
48720	R219S_specific
46098	R219S_specific
11074	R219S_specific
37447	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
3147	R219S_specific
34236	R219S_specific
13491	R219S_specific
7149	R219S_specific
11698	R219S_specific
16357	R219S_specific
11791	R219S_specific
0	R219S_specific
20795	R219S_specific
7869	R219S_specific
52151	R219S_specific
58918	R219S_specific
69133	R219S_specific
26630	R219S_specific
23114	R219S_specific
43338	R219S_specific
0	R219S_specific
902	R219S_specific
17910	R219S_specific
20507	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
334	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
69795	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
5226	R219S_specific
4774	R219S_specific
0	R219S_specific
1217	R219S_specific
2568	R219S_specific
1360	R219S_specific
8090	R219S_specific
181	R219S_specific
16948	R219S_specific
24143	R219S_specific
26693	R219S_specific
22121	R219S_specific
0	R219S_specific
0	R219S_specific
87248	R219S_specific
93176	R219S_specific
22052	R219S_specific
0	R219S_specific
9053	R219S_specific
4237	R219S_specific
33050	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
3577	R219S_specific
14034	R219S_specific
18905	R219S_specific
0	R219S_specific
5593	R219S_specific
3707	R219S_specific
0	R219S_specific
3438	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
5129	R219S_specific
1263	R219S_specific
0	R219S_specific
103	R219S_specific
0	R219S_specific
13608	R219S_specific
9630	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
8748	R219S_specific
0	R219S_specific
2	R219S_specific
0	R219S_specific
1490	R219S_specific
2927	R219S_specific
4640	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
3349	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
910	R219S_specific
2571	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
8854	R219S_specific
766	R219S_specific
22803	R219S_specific
0	R219S_specific
30386	R219S_specific
681	R219S_specific
59751	R219S_specific
0	R219S_specific
4770	R219S_specific
4455	R219S_specific
0	R219S_specific
0	R219S_specific
9151	R219S_specific
33552	R219S_specific
0	R219S_specific
19101	R219S_specific
125075	R219S_specific
0	R219S_specific
0	R219S_specific
8982	R219S_specific
0	R219S_specific
18733	R219S_specific
42013	R219S_specific
836	R219S_specific
0	R219S_specific
8624	R219S_specific
15015	R219S_specific
0	R219S_specific
7997	R219S_specific
16446	R219S_specific
0	R219S_specific
36676	R219S_specific
8505	R219S_specific
10061	R219S_specific
35827	R219S_specific
0	R219S_specific
1907	R219S_specific
1492	R219S_specific
0	R219S_specific
716	R219S_specific
10918	R219S_specific
3433	R219S_specific
50411	R219S_specific
26910	R219S_specific
8576	R219S_specific
13769	R219S_specific
39438	R219S_specific
5669	R219S_specific
22976	R219S_specific
7533	R219S_specific
6375	R219S_specific
61805	R219S_specific
10956	R219S_specific
26975	R219S_specific
0	R219S_specific
13136	R219S_specific
2102	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
20789	R219S_specific
9244	R219S_specific
0	R219S_specific
333	R219S_specific
21270	R219S_specific
0	R219S_specific
0	R219S_specific
29847	R219S_specific
29180	R219S_specific
9589	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
19208	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
16432	R219S_specific
22467	R219S_specific
55315	R219S_specific
0	R219S_specific
0	R219S_specific
7517	R219S_specific
0	R219S_specific
6339	R219S_specific
39035	R219S_specific
22510	R219S_specific
50763	R219S_specific
23706	R219S_specific
11984	R219S_specific
22998	R219S_specific
0	R219S_specific
68464	R219S_specific
12421	R219S_specific
0	R219S_specific
9751	R219S_specific
0	R219S_specific
0	R219S_specific
660	R219S_specific
0	R219S_specific
4491	R219S_specific
0	R219S_specific
0	R219S_specific
25136	R219S_specific
0	R219S_specific
7969	R219S_specific
0	R219S_specific
0	R219S_specific
1716	R219S_specific
63	R219S_specific
41	R219S_specific
0	R219S_specific
100718	R219S_specific
21426	R219S_specific
31108	R219S_specific
9403	R219S_specific
54314	R219S_specific
5273	R219S_specific
1350	R219S_specific
0	R219S_specific
0	R219S_specific
26924	R219S_specific
7779	R219S_specific
20567	R219S_specific
0	R219S_specific
23977	R219S_specific
42430	R219S_specific
26100	R219S_specific
24985	R219S_specific
11983	R219S_specific
8543	R219S_specific
17522	R219S_specific
0	R219S_specific
5699	R219S_specific
12901	R219S_specific
16414	R219S_specific
14108	R219S_specific
2028	R219S_specific
9392	R219S_specific
12329	R219S_specific
139466	R219S_specific
67122	R219S_specific
0	R219S_specific
7599	R219S_specific
9829	R219S_specific
10684	R219S_specific
17992	R219S_specific
1839	R219S_specific
110	R219S_specific
71236	R219S_specific
9182	R219S_specific
0	R219S_specific
0	R219S_specific
13130	R219S_specific
2729	R219S_specific
5350	R219S_specific
243	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
4719	R219S_specific
0	R219S_specific
0	R219S_specific
21762	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
309	R219S_specific
1052	R219S_specific
3449	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
5555	R219S_specific
0	R219S_specific
14939	R219S_specific
0	R219S_specific
5672	R219S_specific
9356	R219S_specific
0	R219S_specific
0	R219S_specific
27839	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
578	R219S_specific
5	R219S_specific
0	R219S_specific
11981	R219S_specific
41151	R219S_specific
55540	R219S_specific
910	R219S_specific
4899	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
8846	R219S_specific
0	R219S_specific
11605	R219S_specific
3953	R219S_specific
17718	R219S_specific
0	R219S_specific
0	R219S_specific
20359	R219S_specific
0	R219S_specific
6561	R219S_specific
0	R219S_specific
6284	R219S_specific
0	R219S_specific
16527	R219S_specific
52822	R219S_specific
0	R219S_specific
0	R219S_specific
38861	R219S_specific
131923	R219S_specific
118645	R219S_specific
93016	R219S_specific
61634	R219S_specific
11601	R219S_specific
17448	R219S_specific
54848	R219S_specific
22250	R219S_specific
787	R219S_specific
2035	R219S_specific
42544	R219S_specific
36	R219S_specific
0	R219S_specific
20051	R219S_specific
1015	R219S_specific
0	R219S_specific
6982	R219S_specific
6079	R219S_specific
0	R219S_specific
7369	R219S_specific
0	R219S_specific
0	R219S_specific
43079	R219S_specific
24566	R219S_specific
0	R219S_specific
19313	R219S_specific
0	R219S_specific
66284	R219S_specific
0	R219S_specific
158799	R219S_specific
15658	R219S_specific
1870	R219S_specific
34853	R219S_specific
29048	R219S_specific
28386	R219S_specific
12219	R219S_specific
1265	R219S_specific
5983	R219S_specific
96612	R219S_specific
902	R219S_specific
16092	R219S_specific
4289	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
14198	R219S_specific
0	R219S_specific
0	R219S_specific
26728	R219S_specific
27382	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
4125	R219S_specific
0	R219S_specific
53718	R219S_specific
3186	R219S_specific
71291	R219S_specific
61639	R219S_specific
32155	R219S_specific
6173	R219S_specific
15693	R219S_specific
0	R219S_specific
10331	R219S_specific
265	R219S_specific
9480	R219S_specific
18436	R219S_specific
21752	R219S_specific
21082	R219S_specific
17724	R219S_specific
0	R219S_specific
8394	R219S_specific
34074	R219S_specific
0	R219S_specific
2748	R219S_specific
0	R219S_specific
232	R219S_specific
31727	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
683	R219S_specific
23216	R219S_specific
27973	R219S_specific
30933	R219S_specific
34048	R219S_specific
9455	R219S_specific
87077	R219S_specific
1686	R219S_specific
12274	R219S_specific
0	R219S_specific
8699	R219S_specific
0	R219S_specific
38029	R219S_specific
66940	R219S_specific
1515	R219S_specific
14331	R219S_specific
90750	R219S_specific
15757	R219S_specific
1172	R219S_specific
0	R219S_specific
57773	R219S_specific
27911	R219S_specific
0	R219S_specific
31882	R219S_specific
5417	R219S_specific
250	R219S_specific
273	R219S_specific
0	R219S_specific
9873	R219S_specific
0	R219S_specific
0	R219S_specific
9840	R219S_specific
0	R219S_specific
5071	R219S_specific
3551	R219S_specific
0	R219S_specific
0	R219S_specific
21790	R219S_specific
0	R219S_specific
0	R219S_specific
5319	R219S_specific
64765	R219S_specific
0	R219S_specific
17314	R219S_specific
34026	R219S_specific
0	R219S_specific
15920	R219S_specific
0	R219S_specific
35108	R219S_specific
0	R219S_specific
0	R219S_specific
676	R219S_specific
12374	R219S_specific
12855	R219S_specific
6857	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
70930	R219S_specific
27436	R219S_specific
170692	R219S_specific
107482	R219S_specific
82304	R219S_specific
3142	R219S_specific
10417	R219S_specific
0	R219S_specific
943	R219S_specific
23737	R219S_specific
0	R219S_specific
19917	R219S_specific
0	R219S_specific
35213	R219S_specific
0	R219S_specific
41939	R219S_specific
67574	R219S_specific
34224	R219S_specific
62017	R219S_specific
1043	R219S_specific
1608	R219S_specific
0	R219S_specific
77877	R219S_specific
3361	R219S_specific
0	R219S_specific
12935	R219S_specific
17624	R219S_specific
53778	R219S_specific
2576	R219S_specific
0	R219S_specific
0	R219S_specific
13266	R219S_specific
46642	R219S_specific
0	R219S_specific
151	R219S_specific
21458	R219S_specific
13441	R219S_specific
26622	R219S_specific
0	R219S_specific
49700	R219S_specific
0	R219S_specific
0	R219S_specific
9950	R219S_specific
74090	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
56203	R219S_specific
0	R219S_specific
30886	R219S_specific
1056	R219S_specific
26260	R219S_specific
6730	R219S_specific
28185	R219S_specific
38193	R219S_specific
64033	R219S_specific
43273	R219S_specific
35214	R219S_specific
0	R219S_specific
54811	R219S_specific
119178	R219S_specific
167388	R219S_specific
13480	R219S_specific
66921	R219S_specific
70872	R219S_specific
3591	R219S_specific
60488	R219S_specific
21733	R219S_specific
60000	R219S_specific
15758	R219S_specific
5188	R219S_specific
46704	R219S_specific
0	R219S_specific
8843	R219S_specific
2075	R219S_specific
0	R219S_specific
0	R219S_specific
427	R219S_specific
47291	R219S_specific
0	R219S_specific
14440	R219S_specific
0	R219S_specific
48	R219S_specific
0	R219S_specific
52723	R219S_specific
8097	R219S_specific
7337	R219S_specific
19017	R219S_specific
37834	R219S_specific
0	R219S_specific
11753	R219S_specific
0	R219S_specific
17843	R219S_specific
45147	R219S_specific
3646	R219S_specific
123716	R219S_specific
20487	R219S_specific
18938	R219S_specific
0	R219S_specific
223284	R219S_specific
187309	R219S_specific
410	R219S_specific
27775	R219S_specific
1783	R219S_specific
48732	R219S_specific
43095	R219S_specific
28928	R219S_specific
70442	R219S_specific
2717	R219S_specific
32241	R219S_specific
999	R219S_specific
18131	R219S_specific
0	R219S_specific
25140	R219S_specific
55406	R219S_specific
16190	R219S_specific
55557	R219S_specific
3517	R219S_specific
16278	R219S_specific
34877	R219S_specific
1414	R219S_specific
0	R219S_specific
142948	R219S_specific
74881	R219S_specific
104479	R219S_specific
103195	R219S_specific
21367	R219S_specific
0	R219S_specific
13309	R219S_specific
4505	R219S_specific
0	R219S_specific
9556	R219S_specific
764	R219S_specific
381	R219S_specific
2600	R219S_specific
9978	R219S_specific
32410	R219S_specific
22441	R219S_specific
0	R219S_specific
0	R219S_specific
569	R219S_specific
121116	R219S_specific
21571	R219S_specific
0	R219S_specific
543	R219S_specific
0	R219S_specific
0	R219S_specific
94	R219S_specific
1710	R219S_specific
0	R219S_specific
21570	R219S_specific
7345	R219S_specific
0	R219S_specific
2083	R219S_specific
10505	R219S_specific
16251	R219S_specific
0	R219S_specific
0	R219S_specific
38872	R219S_specific
0	R219S_specific
10663	R219S_specific
175243	R219S_specific
169508	R219S_specific
3349	R219S_specific
26863	R219S_specific
3502	R219S_specific
14264	R219S_specific
0	R219S_specific
0	R219S_specific
28871	R219S_specific
29717	R219S_specific
0	R219S_specific
8503	R219S_specific
0	R219S_specific
1139	R219S_specific
0	R219S_specific
28342	R219S_specific
22024	R219S_specific
29572	R219S_specific
29529	R219S_specific
22767	R219S_specific
20629	R219S_specific
76944	R219S_specific
42018	R219S_specific
978	R219S_specific
17788	R219S_specific
0	R219S_specific
0	R219S_specific
968	R219S_specific
445	R219S_specific
426	R219S_specific
7791	R219S_specific
3940	R219S_specific
17373	R219S_specific
1539	R219S_specific
17557	R219S_specific
30290	R219S_specific
7746	R219S_specific
0	R219S_specific
739	R219S_specific
0	R219S_specific
9957	R219S_specific
0	R219S_specific
0	R219S_specific
19322	R219S_specific
0	R219S_specific
1584	R219S_specific
23821	R219S_specific
22483	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
58577	R219S_specific
40726	R219S_specific
71928	R219S_specific
35727	R219S_specific
5079	R219S_specific
35518	R219S_specific
6149	R219S_specific
64003	R219S_specific
0	R219S_specific
14910	R219S_specific
668	R219S_specific
9196	R219S_specific
16818	R219S_specific
29879	R219S_specific
0	R219S_specific
21959	R219S_specific
26599	R219S_specific
11847	R219S_specific
0	R219S_specific
19454	R219S_specific
9632	R219S_specific
46323	R219S_specific
33357	R219S_specific
35043	R219S_specific
117542	R219S_specific
76888	R219S_specific
26639	R219S_specific
0	R219S_specific
58280	R219S_specific
19484	R219S_specific
6480	R219S_specific
0	R219S_specific
43600	R219S_specific
22029	R219S_specific
9556	R219S_specific
105970	R219S_specific
130918	R219S_specific
26987	R219S_specific
9675	R219S_specific
0	R219S_specific
6197	R219S_specific
0	R219S_specific
26028	R219S_specific
2941	R219S_specific
29534	R219S_specific
54690	R219S_specific
0	R219S_specific
6456	R219S_specific
0	R219S_specific
16853	R219S_specific
2609	R219S_specific
0	R219S_specific
0	R219S_specific
3271	R219S_specific
6968	R219S_specific
266	R219S_specific
106100	R219S_specific
102633	R219S_specific
70254	R219S_specific
40701	R219S_specific
0	R219S_specific
31789	R219S_specific
58235	R219S_specific
94319	R219S_specific
1310	R219S_specific
14030	R219S_specific
1766	R219S_specific
13934	R219S_specific
23040	R219S_specific
19363	R219S_specific
2149	R219S_specific
0	R219S_specific
0	R219S_specific
3650	R219S_specific
68523	R219S_specific
71091	R219S_specific
68072	R219S_specific
60427	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
2070	R219S_specific
1709	R219S_specific
0	R219S_specific
25961	R219S_specific
2696	R219S_specific
4	R219S_specific
3205	R219S_specific
0	R219S_specific
0	R219S_specific
14339	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
45327	R219S_specific
17939	R219S_specific
15159	R219S_specific
1296	R219S_specific
4917	R219S_specific
45623	R219S_specific
12828	R219S_specific
71526	R219S_specific
52627	R219S_specific
18347	R219S_specific
74167	R219S_specific
34527	R219S_specific
0	R219S_specific
181	R219S_specific
265774	R219S_specific
22894	R219S_specific
5290	R219S_specific
43716	R219S_specific
0	R219S_specific
7982	R219S_specific
27423	R219S_specific
0	R219S_specific
0	R219S_specific
2557	R219S_specific
25095	R219S_specific
26586	R219S_specific
18075	R219S_specific
23711	R219S_specific
32175	R219S_specific
93405	R219S_specific
18919	R219S_specific
0	R219S_specific
0	R219S_specific
10999	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
8129	R219S_specific
9698	R219S_specific
58431	R219S_specific
1418	R219S_specific
6031	R219S_specific
43794	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
2935	R219S_specific
5554	R219S_specific
0	R219S_specific
7342	R219S_specific
0	R219S_specific
20547	R219S_specific
51677	R219S_specific
63530	R219S_specific
47158	R219S_specific
0	R219S_specific
1121	R219S_specific
0	R219S_specific
54	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
3922	R219S_specific
0	R219S_specific
0	R219S_specific
924	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
4756	R219S_specific
9941	R219S_specific
0	R219S_specific
1014	R219S_specific
157	R219S_specific
3545	R219S_specific
0	R219S_specific
7300	R219S_specific
948	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
2185	R219S_specific
10025	R219S_specific
0	R219S_specific
0	R219S_specific
6027	R219S_specific
472	R219S_specific
0	R219S_specific
0	R219S_specific
4059	R219S_specific
1575	R219S_specific
2559	R219S_specific
1328	R219S_specific
0	R219S_specific
2760	R219S_specific
3923	R219S_specific
158	R219S_specific
0	R219S_specific
282	R219S_specific
1933	R219S_specific
37417	R219S_specific
2500	R219S_specific
0	R219S_specific
1463	R219S_specific
2473	R219S_specific
3869	R219S_specific
2177	R219S_specific
1569	R219S_specific
857	R219S_specific
0	R219S_specific
4616	R219S_specific
1327	R219S_specific
1033	R219S_specific
0	R219S_specific
12167	R219S_specific
0	R219S_specific
15805	R219S_specific
19388	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
7006	R219S_specific
1908	R219S_specific
703	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
1660	R219S_specific
3659	R219S_specific
2030	R219S_specific
0	R219S_specific
0	R219S_specific
180	R219S_specific
2179	R219S_specific
52	R219S_specific
0	R219S_specific
390	R219S_specific
1920	R219S_specific
412	R219S_specific
0	R219S_specific
2053	R219S_specific
13	R219S_specific
694	R219S_specific
0	R219S_specific
432	R219S_specific
0	R219S_specific
3987	R219S_specific
7293	R219S_specific
6324	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
861	R219S_specific
1856	R219S_specific
2457	R219S_specific
1426	R219S_specific
2875	R219S_specific
1364	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
0	R219S_specific
4606	R219S_specific
0	R219S_specific
984	R219S_specific
0	R219S_specific
9601	R219S_specific
0	R219S_specific
11354	R219S_specific
35325	R219S_specific
0	R219S_specific
25117	R219S_specific
28038	R219S_specific
373	R219S_specific
9086	R219S_specific
0	R219S_specific
0	R219S_specific
16139	R219S_specific
0	R219S_specific
0	R219S_specific
1221	R219S_specific
27223	R219S_specific
29545	R219S_specific
47325	R219S_specific
41116	R219S_specific
0	R219S_specific
0	R219S_specific
15920	R219S_specific
26229	R219S_specific
10772	R219S_specific
16152	R219S_specific
7574	R219S_specific
50843	R219S_specific
11423	R219S_specific
21354	R219S_specific
4321	R219S_specific
16802	R219S_specific
19234	R219S_specific
3370	R219S_specific
44343	R219S_specific
40485	R219S_specific
41720	R219S_specific
0	R219S_specific
20154	R219S_specific
209580	R219S_specific
350156	R219S_specific
263748	R219S_specific
183199	R219S_specific
0	R219S_specific
29009	R219S_specific
29614	R219S_specific
0	R219S_specific
24114	R219S_specific
5321	R219S_specific
58847	R219S_specific
23567	R219S_specific
392	R219S_specific
16238	R219S_specific
0	R219S_specific
41868	R219S_specific
39812	R219S_specific
83076	R219S_specific
6535	R219S_specific
0	R219S_specific
0	R219S_specific
405	R219S_specific
23158	R219S_specific
92134	R219S_specific
31964	R219S_specific
46440	R219S_specific
30658	R219S_specific
31394	R219S_specific
0	R219S_specific
0	R219S_specific
66362	R219S_specific
43819	R219S_specific
22901	R219S_specific
